Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:51:00 EDT,2020-07-04,09:51:00,Photo,8,1,2,2,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903543980131365,Wow ive never seen a white koala,https://www.facebook.com/QuickTurtleStory/photos/a.417507692402396/634913117328518/?type=3,,,Quick Turtle,"A rare but beautiful albino koala. 😍
Don't leave without reacting ❤️ it has to be seen all over the world 🌍",,,,-2.88
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:48:36 EDT,2020-07-04,09:48:36,Native Video,2,0,0,0,0,0,2,0,0,0,share,No,0,1812948,0,00:03:02,https://www.facebook.com/groups/643541389464960/permalink/903542726798157,😂😂😂😂 Shared from Shae Te Whata,https://www.facebook.com/TheGingerBilly/videos/573041813517952/,,,Ginger Billy,Shocking various parts of my body with a Nerve Stimulator,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:35:30 EDT,2020-07-04,09:35:30,Link,1,0,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903533116799118,"Omg what's happening to African Americans So much Jealousy and hate ,",,,,This is a re-share of a post,,,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:26:18 EDT,2020-07-04,09:26:18,Native Video,2,0,0,0,0,0,0,0,2,0,share,No,0,1500218,0,00:03:39,https://www.facebook.com/groups/643541389464960/permalink/903526336799796,,https://www.facebook.com/OfficialLizWheeler/videos/2540420202727226/,,,Liz Wheeler,So much for Independence Day...,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:13:35 EDT,2020-07-04,09:13:35,Photo,4,1,1,0,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903518956800534,😂😂😂,,,,,,,,,-5.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:07:25 EDT,2020-07-04,09:07:25,Photo,3,0,1,0,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903515740134189,,,,,,,,,,-7.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:04:52 EDT,2020-07-04,09:04:52,Photo,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903514463467650,,,,,,,,,,-11.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:03:03 EDT,2020-07-04,09:03:03,Photo,4,2,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903513523467744,,,,,,,,,,-5.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 09:01:33 EDT,2020-07-04,09:01:33,Photo,6,3,2,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903512743467822,,,,,,,,,,-3.83
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 08:44:30 EDT,2020-07-04,08:44:30,Link,1,0,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903503696802060,Shared from Lynda Fredman,https://www.facebook.com/groups/786199668570829/permalink/851638342026961/,,"A FREEMASON'S MOTTO: ""ORDER OUT OF CHAOS"" MAM ORDOABCHAO Christian Selah/FB.c THE GOVERNMENT IS CREATING MASS CHAOS SO THEY CAN ENFORCE MARTIAL LAW & IMPOSE THE NEW WORLD ORDER WITH PUBLIC APPROVAL",This is a re-share of a post,,,,,-21
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1539,N/A,2020-07-04 08:18:59 EDT,2020-07-04,08:18:59,Link,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2388778694756364,"This is not to ""immunize"" you it is control full control tyranny NO WAY BACK!",https://www.facebook.com/groups/698141807656499/permalink/778610179609661/,,,This is a re-share of a post,,,,,-4.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:33:48 EDT,2020-07-04,07:33:48,Native Video,1,1,0,0,0,0,0,0,0,0,share,No,0,6016102,0,00:06:54,https://www.facebook.com/groups/643541389464960/permalink/903468406805589,"Tom Horne read many of his books and predictions a lot of knowledge on the Evil Vatican ,cern, and Stargate this is another one of his predictions.",https://www.facebook.com/its.supernatural/videos/747276745801693/,,,Sid Roth's It's Supernatural,Tom Horn’s Terrifying Prediction for 2029!,,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:30:56 EDT,2020-07-04,07:30:56,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903466716805758,[https://www.bitchute.com/video/tXU4eQu3lQ06/](https://www.bitchute.com/video/tXU4eQu3lQ06/?fbclid=IwAR2xtJlrlu90v1EGdSf2SVObNg6DDyvy2TozEnTUT0G0A2ahpwQ96x9d8u4) Banned on YT - I guess they don't like the truth coming out!!!,https://www.bitchute.com/video/tXU4eQu3lQ06/,,,thomasschon,Why You Should Stockpile Food - Now!,,,,-10.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:29:51 EDT,2020-07-04,07:29:51,Native Video,4,0,3,1,0,0,0,0,0,0,share,No,0,14204476,0,00:06:04,https://www.facebook.com/groups/643541389464960/permalink/903466100139153,Shared from John Jankiewicz excellent,https://www.facebook.com/ProphetUebertAngel/videos/589595028569342/,,,Uebert Angel,"IMPORTANT BANNED VIDEO!!!
Take your time to listen to this and keep listening until the end",,,,-4.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:28:28 EDT,2020-07-04,07:28:28,Native Video,1,0,0,1,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/903465486805881,This is a song for all victims of child abuse.,,,,,,,,,-19
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 07:27:16 EDT,2020-07-04,07:27:16,Status,17,2,15,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159420468416789,"My baby is 3 weeks old, her belly button is a little red and bloody. Any suggestions on what I should do?",,,,,,,,,-3.41
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:25:37 EDT,2020-07-04,07:25:37,Native Video,2,0,0,1,1,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/903464170139346,Awesome,,,,,,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:22:42 EDT,2020-07-04,07:22:42,YouTube,2,0,0,1,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903462873472809,"International best-selling author, Dr Vernon Coleman MB ChB DSc FRSA, explains that oil and food are running out (though we're apparently not allowed to talk about it) and that we're fighting a war for survival against a bunch of unelected manipulators. For more unbiased information about other important issues, please visit http://www.vernoncoleman.com The transcripts of the videos that YouTube banned are also on my website. Thank you for all your encouragement and support.",https://www.youtube.com/watch?v=3iKgZ4K1tJk&feature=share,,,They're Going to Starve Us and Freeze Us to Death,"International best-selling author, Dr Vernon Coleman MB ChB DSc FRSA, explains that oil and food are running out (though we're apparently not allowed to talk...",,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:21:02 EDT,2020-07-04,07:21:02,Native Video,2,0,0,1,0,0,1,0,0,0,share,No,0,3837459,0,00:05:52,https://www.facebook.com/groups/643541389464960/permalink/903462013472895,Got to be a lefty 😂😂😂😂,https://www.facebook.com/awakenwithjp/videos/283355683023315/,,,JP Sears,Here's how to get angrier at people you disagree with...,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:16:18 EDT,2020-07-04,07:16:18,Status,3,1,0,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903459333473163,,,,,,,,,,-7.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 07:04:50 EDT,2020-07-04,07:04:50,Native Video,4,1,0,2,1,0,0,0,0,0,share,No,0,11602238,0,00:03:35,https://www.facebook.com/groups/643541389464960/permalink/903452663473830,Shared from Peter Bodek Song for Trump supporters.,https://www.facebook.com/henryheavy.davis/videos/1361909800524307/,,,Henry,THE DONALD TRUMP SUPPORTERS RALLY SONG BY HENRY DAVIS!!!,,,,-4.75
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 06:47:31 EDT,2020-07-04,06:47:31,Status,44,4,40,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159420352406789,"I'm about to invest in some new cookware/pans, we have an induction hob. I understand there are health concerns around using non-stick? Or certain metals? I'm willing to pay extra to get a really nice product that doesn't compromise our health. What sort of things should I consider? What are you using? Any pointers/tips/links most appreciated!",,,,,,,,,-1.32
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 06:17:02 EDT,2020-07-04,06:17:02,Photo,12,8,2,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903431133475983,,https://www.facebook.com/photo.php?fbid=10158367676339618&set=p.10158367676339618&type=3,,THINK it's not illegal yet,Rukaya,"Friendly reminder, guys.

Dan Andrews is operating well outside of his scope of power and authority and on who's authority is he doing this?

He has now gone too far by imposing these draconian, unlawful and highly illegal restrictions which are...

NOT LAW!!!! 

You guys need to understand this.

IT      IS        NOT       LAW!

Happy to answer questions",,,,-1.92
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 05:54:34 EDT,2020-07-04,05:54:34,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903420993476997,Absolutely,https://www.facebook.com/malcolmrobertsonenation/photos/a.870560929754455/2083632838447252/?type=3,,,Malcolm Roberts - Pauline Hanson's One Nation,"The third stage of the New Acland mine is an essential project for Queensland that will bring jobs and further economic prosperity to the Darling Downs region.

The previous state Liberal and current Labor governments have dragged their feet on approving this vital project.

Similarly to the Adani mine, the Palaszczuk Labor government keeps changing the goal posts for approving the expansion of the mine, leaving the owners wearing the huge cost of delays.

While the Queensland Labor government repeatedly uses the excuse of pending court decisions for the delay, it conveniently forgets they approved the Adani project while it still faced a High Court challenge. An approval forced on them by a Federal Labor government getting smashed in the 2019 election for its anti-coal policies. 

As a taxpayer, you are paying for anti-coal activists to get free legal support from the state government’s Environmental Defenders Office to oppose this important project.

Labor’s anti-coal stance is clear in pandering to the Greens.

After listening to the mine's owners and its workers today and to four locals who oppose the mine, my position is that:
 
1. I support the project's approval by State & Federal governments
2. I will abide by any decision the courts make
3. the real question is: why shouldn't the mine proceed?

One Nation will hold the state Labor government accountable for causing enormous uncertainty and community fear in its opposition to coal mining - our state’s biggest export income earner.

The community and mine owner face enormous uncertainty with people worried about the huge damaging impact if the mine is further delayed.

It’s time for Labor to stop its gutless fear of addressing issues important to our state and instead to provide leadership.

My checklist for assessing the mine covered:

Safety & Health of the community
Farmers’ land rights
Constitution
Water - underground aquifers
Water - surface flows & discharge
Water - usage & supply
Native title (nil) and treatment of aboriginals
Rural land quality and usage
Environment - air quality, dust
Environment - vibration
Environment - reclamation
Environment - noise
Environment - New Hope company’s past performance
Town services
Town and regional infrastructure
Jobs and regional and local communities’ economies
Social impact
Resource use
Export earnings for our state and nation
Bank support",,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 05:49:56 EDT,2020-07-04,05:49:56,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,5092,0,00:02:35,https://www.facebook.com/groups/643541389464960/permalink/903418246810605,Absolutely Senator Roberts,https://www.facebook.com/malcolmrobertsonenation/videos/290789915616418/,,,Malcolm Roberts - Pauline Hanson's One Nation,"URGENT PFAS COMPENSATION NEEDED FOR FARMERS

This week I visited farmers in and around Oakey who have had their lives and livelihoods destroy by PFAS contamination from the nearby Army Aviation Centre in Oakey.

One Nation is calling for affected resident to receive like-for-like compensation as soon as possible so they can get on with their lives. 

PFAS FACT SHEET https://tinyurl.com/ya877sqy",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 05:46:47 EDT,2020-07-04,05:46:47,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903417026810727,Excellent post shared from Wake up Australia -My unpopular Oppinion a different group,http://www.hngn.com/articles/67439/20150207/muslim-brotherhood-penetrated-u-s-national-security-agencies-under-obamas.htm,,,"Muslim Brotherhood Has Penetrated All U.S. National Security Agencies Under Obama's Guidance, High-Ranking Admiral Claims (WATCH)",Retired four-star U.S. Navy Adm. James A. “Ace” Lyons controversially claimed that the Muslim Brotherhood terrorism front group has managed to infiltrate every U.S. security agency under Obama’s guidance.,,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 05:35:24 EDT,2020-07-04,05:35:24,Status,12,11,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903411090144654,"Jesus I will only ask once to be respectful you don't have to believe, just don't put others down who do Angie Admin.",,,,,,,,,-1.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 05:26:48 EDT,2020-07-04,05:26:48,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903406733478423,,https://www.smh.com.au/politics/federal/deeply-unsettled-defence-minister-says-china-s-actions-risk-security-20200701-p557vs.html,,,'Deeply unsettled': Defence Minister says China's actions risk security,"Defence Minister Linda Reynolds will warn China's actions have ""deeply unsettled"" the Indo-Pacific region and put Australia's security at risk.",,,,-36
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 05:22:39 EDT,2020-07-04,05:22:39,Status,59,24,31,0,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903403783478718,"Warning from Angie No racist remarks Against White or people of any colour ,don't like it Get off my page.",,,,,,,,,2.81
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 05:16:34 EDT,2020-07-04,05:16:34,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903399766812453,,https://www.facebook.com/763048746/posts/10160270106223747/,,,This is a re-share of a post,"💲 ....A cashless society means no cash. . Zero. .  It doesn’t mean mostly cashless and you can still use a ‘wee bit of cash here & there’. Cashless means fully digital, fully traceable, fully controlled. I think those who support a cashless society aren’t fully aware of what they are asking for. A cashless society means:

* Your child can’t go & help the local farmer to earn a bit of  cash.
* No more cash slipped into the hands of a child from their grandparent when going on holidays.
* No more money in birthday cards.
* No more piggy banks for your child to collect pocket money & to learn about the value of earning.
* No more cash for a rainy day fund or for that something special you have been putting $10 a week away for.
* No more selling bits & pieces from your home that you no longer want/need for a bit of cash in return.
* No more cash gifts from relatives or loved ones.

What a cashless society does guarantee:

* Banks have full control of every single cent you own.
* Every transaction you make is recorded.
* All your movements & actions are traceable.
* Access to your money can be blocked at the click of a button when/if banks need ‘clarification’ from you which could take weeks, a hundred questions answered & five hundred passwords.
* If your transactions are deemed in any way questionable, by those who create the questions, your money will be frozen, ‘for your own good’.

And before anybody slams this post ... don’t go shooting the messenger .. I’m sharing it because maybe we all need to take off our blinkers. Forget about cash being dirty. Cash has been around for a very, very long time & it gives you control over how you trade with the world. It gives you independence. 

If you are a customer, pay with cash. If you are a shop owner, remove those ridiculous signs that ask people to pay by card. Cash is a legal tender, it is our right to pay with cash. Banks are making it increasingly difficult to lodge cash & that has nothing to do with a virus.

Please stop believing everything you hear on the TV. Almost every single topic in today’s world is tainted with corruption & hidden agendas.  Politics & greed is what is wrong with the world; not those who are trying to alert you to the reality. 
Please pay with cash & please say no to a cashless society while you still have a choice. 
Welcome to Share - I did !",,,,-10.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 04:54:42 EDT,2020-07-04,04:54:42,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903385636813866,,https://twitter.com/cjtruth/status/1279049496513650695?s=12,,,CJTRUTH⭐️⭐️⭐️ on Twitter,“Why is this message not getting out? Because it does not fit the Deep State's narrative. https://t.co/sh6d4UInoB”,,,,-42
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 04:42:15 EDT,2020-07-04,04:42:15,Status,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159420076686789,Can I please have some advice on water filters? We used to have an under the sink filter in our old house and now debating should we do that again/get a Berkey/ or Kangan?? I’m not 100% on the differences as haven’t done much research yet but would love to hear your opinions! Thanks!!,,,,,,,,,-19.33
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 04:42:12 EDT,2020-07-04,04:42:12,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159420167161789,Help please had fibrocystic breast for 10 years off and on. This year i have dieted and seem to have loads of painfull cysts. I have been checked out by doc she said she was confident that they were cyst. Anything i should be doing. I eat healthy low carb good fats leafy veg etc. Its started this year since i gave up cows milk and went on to oat could this be a connection? Many thanks in anticipation of your replies.,,,,,,,,,-29
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 03:19:35 EDT,2020-07-04,03:19:35,Status,14,0,13,0,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159420003886789,"Hi all, my homeopath has recommended a number of probiotics from Metagenics, but it will all come to 500 pounds! Can anyone recommend a similar, more affordable brand that is particularly suited to candida overgrowth and a powerful recoloniser? I am not searching for opinions or healing routes, just trusted brands 💚🙏",,,,,,,,,-4.14
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 02:48:42 EDT,2020-07-04,02:48:42,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/903326953486401,,https://www.chinainquiry.com.au/,,,Take the Survey,Stand up against threats from China,,,,-42
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 02:33:51 EDT,2020-07-04,02:33:51,Photo,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159403727716789,,,,,,,,,,-25.67
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 02:33:50 EDT,2020-07-04,02:33:50,Status,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159419936531789,Can anybody recommend a good pediatric podiatrist in the Nottingham area? My 2.5 year old need some help with his feet as they are turning in but we had very limited help from our gp. Thanks,,,,,,,,,-58
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 02:30:49 EDT,2020-07-04,02:30:49,Native Video,22,4,4,10,0,1,0,3,0,0,share,No,0,690410,0,00:03:41,https://www.facebook.com/groups/98258276788/permalink/10159408320241789,,,,,,,,,,-2.59
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 02:30:39 EDT,2020-07-04,02:30:39,Photo,10,1,7,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159412791221789,,https://www.facebook.com/photo.php?fbid=10217705403888845&set=p.10217705403888845&type=3,,,Michaella,"This is my nephew, Haydn.

He's 17 years old and he's the most inspirational person I know.

Here's a list of some of the incredible things Haydn has achieved in the last (nearly) 2 years:

Breathing for himself without a ventilator
Swallowing liquids
Eating solid food
Holding a cup
Eating from a spoon
Sitting up
Speaking- (Still working on it)
Reading & writing- (Also still working on it)
Learning to play the drums
Learning to play the guitar
Rock climbing
Canoeing
Being a charity ambassador
Launching an appeal to get all kids to wear a cycle helmet
Riding a bike- (This time, with a cycle helmet)

Please, please, please do whatever you can to get your kids and teens to wear a cycle helmet when they're out on their bikes this summer. Please share this if you feel moved to, and please also join us to support our #wearahelmet campaign. Links in the comments.

P.S. The picture is of Haydn last Sunday, riding a bike for the first time since his accident in the summer of 2018. 🙏🙌🚴‍♂️

When we asked Haydn how it felt to be back on a bike again, he replied: 'It felt AMAZING! I felt like 'me' again. Trust me, a hole in your head is a lot less fashionable than a cycle helmet'.

#haydnslaw #wearahelmet #cycling #safetyalwaysmakessense",,,,-7.7
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-04 02:30:38 EDT,2020-07-04,02:30:38,Native Video,8,5,0,3,0,0,0,0,0,0,share,-,0,130109,0,00:03:50,https://www.facebook.com/groups/643541389464960/permalink/903319526820477,,,,,,,,,,-2.38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39748,N/A,2020-07-04 02:30:18 EDT,2020-07-04,02:30:18,Photo,10,3,4,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159414471031789,"As this was being discussed earlier, some members may want to further their research here.",https://www.facebook.com/photo.php?fbid=10156883062841511&set=gm.790487631356457&type=3,,,Katy,"""The mass roll out of 5G offends against every article of the Nuremberg code""

https://www.michellesblog.co.uk/the-mass-roll-out-of-5g-offends-against-every-article-of-the-nuremberg-code/",,,,-7.7
