Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 06:21:27 EST,2020-11-10,06:21:27,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004498163369279,,https://www.youtube.com/watch?v=jaAp1r7aha8&feature=share,,,Proof.,,,,,-19
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-11-10 06:18:35 EST,2020-11-10,06:18:35,Link,3,0,0,2,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/362880534992916,,https://www.msn.com/en-us/news/politics/trump-and-pence-celebrate-pfizer-s-covid-19-vaccine-success-but-the-government-didn-t-fund-its-development/ar-BB1aQ7BA?ocid=msedgntp,,,"Trump and Pence celebrate Pfizer's COVID-19 vaccine success, but the government didn't fund its development","The US government has ordered 100 milion doses of the vaccine, which will not be immediately distributed as it must still be evaulated by the FDA.",,,,-0.79
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 06:16:21 EST,2020-11-10,06:16:21,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,179365,0,00:09:23,https://www.facebook.com/groups/643541389464960/permalink/1004495536702875,,,,,,,,,,-38
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-11-10 06:00:39 EST,2020-11-10,06:00:39,YouTube,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/362871651660471,,https://www.youtube.com/watch?v=vYSlBhpcZ7g,,,Vaccine Mandate! Did Bill Gates Win The Election?,"The markets are euphoric over news that a new Pfizer vaccine might have 90 percent effectiveness. Meanwhile, Joe Biden has doubled down on his threat to inst...",,,,-0.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 05:45:36 EST,2020-11-10,05:45:36,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,130421,0,00:02:42,https://www.facebook.com/groups/643541389464960/permalink/1004480113371084,,https://www.facebook.com/szamokadatok/videos/3521160094630548/,,,Számok - a baloldali álhírek ellenszere,"Demokrata szégyen 2020.
Így csalták el a választást. A felvételeken a szavazatszámláló bizottságok tagjai láthatóak több államban, amint épp üres szavazószelvényeket töltenek ki.
""I thank my lucky stars
To be living here today
'Cause the flag still stands for freedom
And they can't take that away
And I'm proud to be an American
Where at least I know I'm free
And I won't forget the men who died
Who gave that right to me
And I'd gladly stand up next to you
And defend Her still today
'Cause there ain't no doubt
I love this land
God Bless the U.S.A.""",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 05:37:31 EST,2020-11-10,05:37:31,YouTube,2,0,0,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004476100038152,,,,,,,,,,-9.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40693,N/A,2020-11-10 05:35:47 EST,2020-11-10,05:35:47,Status,23,2,20,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159785770861789,"Hi all, My baby is now 5 weeks old and I know the health visitor is going to discuss vaccines at her 6 week check up. We stopped vaccinating my son after his 2nd dose of vaccines 2 years ago after researching and trusting my motherly instinct on it all. However feeling super vulnerable with just having my baby and starting to worry if I should give any vaccines this time around even though I know how bad they are, I guess I’m worried about being seen as a horrible mum or social services etc. This worries me. I know I’m making an informed decision by not vaccinating but I worry about these things as my sister is a solicitor and she said that although not vaccinating isnt a cause for safe guarding, they do have to put it down on the files. Anyways, guess I’m looking some reassurance again. I know I’m doing the right thing but I still worry. Thanks!!",,,,,,,,,-1.7
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40693,N/A,2020-11-10 05:35:35 EST,2020-11-10,05:35:35,Status,4,0,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159785987431789,What would you recommend for an red itchy back on a 3 year old? I bought Weleda calendula cuts & grazes spray for things like this but just read on the pamphlet and it’s not recommended for under 6 year olds. Would the cream be suitable? Or something else?,,,,,,,,,-9.75
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40693,N/A,2020-11-10 05:35:31 EST,2020-11-10,05:35:31,Status,9,0,9,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159786019011789,"Morning everybody, Ive had a bad headache for days now that i can't seem to get rid of, im 14 weeks pregnant. Any suggestions? Thank you x",,,,,,,,,-4.33
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40693,N/A,2020-11-10 05:35:26 EST,2020-11-10,05:35:26,Photo,11,0,11,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159786049066789,"I’m taking this in pregnancy, will this contribute you healthy vitimin k levels in my baby when born?!",https://www.facebook.com/photo.php?fbid=10157858383761482&set=gm.10159786049066789&type=3,,,,,,,,-7.18
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,378,N/A,2020-11-10 04:22:29 EST,2020-11-10,04:22:29,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/409165050095876,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 03:50:50 EST,2020-11-10,03:50:50,Photo,10,2,0,3,0,3,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004422030043559,,,,,,,,,,-2.3
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 03:36:14 EST,2020-11-10,03:36:14,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004414050044357,,,,,,,,,,-44
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 03:35:15 EST,2020-11-10,03:35:15,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004413586711070,,https://www.youtube.com/watch?v=Fob-AGgZn44&feature=share,,,Fraction Magic - Detailed Vote Rigging Demonstration,"A real-time demo of the most devastating election theft mechanism yet found, with context and explanation. (See also: Jordan Robertson of Bloomberg Business ...",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 03:28:47 EST,2020-11-10,03:28:47,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004410666711362,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 02:34:54 EST,2020-11-10,02:34:54,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004385296713899,,,,,,,,,,-23
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 02:15:41 EST,2020-11-10,02:15:41,YouTube,2,0,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004374030048359,,https://www.youtube.com/watch?v=EwADA-YwG1I&feature=share,,,Small Country Guinea Captures Chinese Boats and Fined $1200000 | Illegal Chinese Fishing - YouTube,"*** The Specifications ****** China ****** South china sea****** South china sea news, *** South china sea dispute, *** South china sea conflict, *** South chin...",,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 01:51:36 EST,2020-11-10,01:51:36,Native Video,1,1,0,0,0,0,0,0,0,0,share,-,0,2660993,0,00:08:25,https://www.facebook.com/groups/643541389464960/permalink/1004363390049423,,,,,,,,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 01:49:40 EST,2020-11-10,01:49:40,Photo,4,2,1,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004362503382845,,https://www.facebook.com/photo.php?fbid=396497445048143&set=gm.361592515169926&type=3,,,Richie,,,,,-5.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 01:45:23 EST,2020-11-10,01:45:23,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004360176716411,,https://www.facebook.com/PaulineHansonAu/photos/a.127409370796717/1429077407296567/?type=3,,"Notice of Motion Senator Hanson Mr President, give notice that, on the next day of sitting, shall move that the Senate: 1. Notes that adopting the policies of the World Economic Forum's proposed ""Great Reset"" would have devastating impact on the economic wellbeing and individual freedoms Australians; and Calls on the Government to boycott all World Economic Forum events in protest of their Great Reset agenda. Senator Hanson HANSON'S HO NATION",Pauline Hanson's Please Explain,"MEDIA RELEASE | PAULINE HANSON URGES GOVERNMENT TO REJECT THE GREAT RESET

One Nation leader Pauline Hanson has warned of devastating consequences if Australia adopts the World Economic Forum’s plans for a “great reset” across the globe.

The World Economic Forum is urging a “revamp of all aspects of our societies and economies” in response to the Covid-19 recession in the areas of education, social contracts and working conditions.

“To use the pandemic as an excuse to overturn lives, push control agendas, and meddle in social systems in countries across the world is totally unacceptable,” Senator Hanson said.

“This so-called reset is absolute rubbish and we should make a stand to play no part in it, to protect Australians and our way of life.”

In a Motion to the Senate, Senator Hanson will ask the Parliament to note that adopting the policies would devastate “the economic wellbeing and individual freedoms of Australians”.

Senator Hanson’s motion also asks the Senate to vote on whether the Australian Government should boycott all World Economic Forum events in protest over the Great Reset agenda.

The World Economic Forum claimed the drastic measure is needed to counteract social and economic problems caused by Covid-19 and avoid what it claimed would be the “worst depression since the 1930s”.

“Every country, from the United States to China, must participate, and every industry, from oil and gas to tech, must be transformed. In short, we need a ‘Great Reset’ of capitalism,” the World Economic Forum says on its website.

The World Economic Forum is a non-profit foundation based in Geneva, whose members include world leaders, billionaires, business executives and celebrities. Members include Prince Charles, Al Gore, Greta Thunberg, along with senior executives of the United Nations, the European Central Bank, the OECD, the IMF, Greenpeace and WWF.

END",,,,-23
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 01:09:43 EST,2020-11-10,01:09:43,Link,7,2,3,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004343490051413,Donald Trump said he would drain the swamp that Washington had become. Perhaps we should burst the Canberra Bubble that Canberra has become?????? Or is it case that we should de-flea the dog???? The video in this article is well worth watching if you have the time!!!,https://www.abc.net.au/news/2020-11-10/scott-morrison-responds-four-corners-report-christian-porter/12867382?utm_source=abc_news_web&utm_medium=content_shared&utm_content=facebook&utm_campaign=abc_news_web,,,Scott Morrison says no action to be taken against ministers following Four Corners report,"Scott Morrison says no action will be taken against two ministers following a Four Corners report into alleged misconduct, while the Attorney-General denies ever being in a relationship with a political staffer.",,,,-3
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-10 00:07:31 EST,2020-11-10,00:07:31,Photo,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004314376720991,,https://www.facebook.com/photo.php?fbid=1009119862931115&set=gm.1004314376720991&type=3,,,,,,,,-7.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-09 23:00:05 EST,2020-11-10,23:00:05,Photo,12,6,0,5,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004281696724259,,https://www.facebook.com/photo.php?fbid=10158601603470610&set=p.10158601603470610&type=3,,"MALCOLM X WARNED US MORE THAN 50 YRS AGO! ""This is the media. an irresponsible media. will make the criminal look like he's the victim and make the victim look like he's the criminal. If you aren't careful, the media will have you hating the people who are being oppressed and loving the people who are doing the oppressing."" .""This is sort of a propaganda tactic that would call psychological warfare."" --Malcolm X",Tara,,,,,-1.92
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-09 22:57:24 EST,2020-11-10,22:57:24,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004280300057732,,https://www.youtube.com/watch?v=rLWL2E4oVB4&feature=share,,,STOP BAIL-IN: Your deposits in the bank are not safe - Sign the petition - YouTube,Sign the petition here: https://info.citizensparty.org.au/bail-in-petition ‘Your deposits in the bank are not safe’ - Six weeks to tell Senators to stop bail...,,,,-19
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,378,N/A,2020-11-09 22:54:55 EST,2020-11-10,22:54:55,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,524,0,00:06:24,https://www.facebook.com/groups/325450458467336/permalink/409011926777855,GREAT EXPOSURE COMING!! HAMMER and SCORECARD technique caught live on CNN.. this is just 1 of their many strategy on how THEY ARE STEALING this ELECTION.. and this will all come out 🥰🥰 Pls.Share🙏🙏 FB censoring and limiting those who see this.. and media ignores breaking news such as this!!,https://www.facebook.com/hazelvillagante.saquing.98/videos/441418330179445/,,,Hazel,"GREAT EXPOSURE COMING!! 
HAMMER and SCORECARD technique caught live on CNN..
this is  just 1 of their many strategy on how THEY ARE STEALING this ELECTION.. and this will all come out
🥰🥰

Pls.Share🙏🙏
FB censoring and limiting those who see this.. and media ignores  breaking news such as this!!",,,,-28
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-11-09 22:54:37 EST,2020-11-10,22:54:37,YouTube,3,0,1,1,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/362652395015730,,https://www.youtube.com/watch?v=mMrJSllDoPc,,,"Pfizer, BioNTech announce Covid-19 vaccine candidate is 90% effective",U.S pharmaceutical giant Pfizer and German biotech firm BioNTech said their coronavirus vaccine was more than 90% effective in preventing Covid-19 among thos...,,,,-0.62
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,N/A,N/A,2020-11-09 22:11:35 EST,2020-11-10,22:11:35,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/362630101684626,,https://www.facebook.com/10NewsMelb/photos/a.162670643781361/3689182074463516/?type=3,,10 NEWS FIRST COVID-19 LOCAL VACCINE PRODUCTION TO START NEXT WEEK,10 News First Melbourne,"BREAKING | Manufacturing of the AstraZeneca vaccine will begin in Melbourne next week, Prime Minister Scott Morrison has announced.

The vaccine has yet to receive Therapeutic Goods Administration approval, but is being manufactured in anticipation of receiving the green light.",,,,-30
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-09 21:51:26 EST,2020-11-10,21:51:26,Native Video,1,0,0,0,1,0,0,0,0,0,share,No,0,2749097,0,00:21:02,https://www.facebook.com/groups/643541389464960/permalink/1004246423394453,,https://www.facebook.com/Breitbart/videos/275560307216516/,,,Breitbart,BREAKING: Republican Attorney Generals announcing legal action in PA...,,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-09 21:28:19 EST,2020-11-10,21:28:19,YouTube,6,2,3,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004233383395757,"IMPORTANT: Karen Brewer: Secrets of Freemasonry Revealed, Omnibus Bill, explosive information exposing high level corruption and an update on The Crisis in Victoria. ",https://m.youtube.com/watch?v=hB3JxWCOAxo,,,We Are Change Talk Show: Karen Brewer Returns,"This episode features a riveting insight into Freemason Demolay, how they have infiltrated positions of power and continue wreak havoc on society, also an up...",,,,-3.17
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2353,N/A,2020-11-09 21:18:10 EST,2020-11-10,21:18:10,Status,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004228170062945,,,,,,,,,,-25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 19:15:56 EST,2020-11-10,19:15:56,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004166616735767,https://www.facebook.com/politikalmemes/photos/a.1667842846814019/2738535963078030/?type=3,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 19:13:57 EST,2020-11-10,19:13:57,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,7692,0,00:11:10,https://www.facebook.com/groups/643541389464960/permalink/1004165693402526,,https://www.facebook.com/wayne.glew.12/videos/2837897873161602/,,,Wayne,,,,,-38
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,378,N/A,2020-11-09 18:54:57 EST,2020-11-09,18:54:57,Native Video,0,0,0,0,0,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/325450458467336/permalink/408894980122883,I emailed the CDPH and I got a response back from them. Not what you think.,https://www.facebook.com/groups/325450458467336/permalink/408894980122883/,,,CDPH,,,,,-28
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 18:29:58 EST,2020-11-09,18:29:58,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,6828,0,00:14:09,https://www.facebook.com/groups/643541389464960/permalink/1004144776737951,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 18:29:13 EST,2020-11-09,18:29:13,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,1376,0,01:13:09,https://www.facebook.com/groups/643541389464960/permalink/1004144423404653,make a great day 🙌🏼.🌌🏞️🕉️🛐🕉️💦🎇🌏👁️ VR 🕺💜💃 RAMO 🕉️🛐🕉️🙌🏼,https://www.facebook.com/ToddMedinaSoulogyOne/videos/10225049402683396/,,,Todd,"SOULSPEAKS 5D: James n Kirsty Greenshields

a soulogy network production",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 18:13:40 EST,2020-11-09,18:13:40,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004136770072085,True or not,https://www.facebook.com/photo.php?fbid=391454642008346&set=gm.1004136770072085&type=3,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 17:50:14 EST,2020-11-09,17:50:14,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004125310073231,,https://youtu.be/9dZa0U52nPs,,,"Hammer & Scorecard - Live Video Footage - 19,958 Vote Flip",In this video you are going to see live footage of CNN. It is cropped to protect the submitter. You will see a short 37 second clip of live data updates. You...,,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40663,N/A,2020-11-09 17:44:47 EST,2020-11-09,17:44:47,Status,9,1,8,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159784946481789,"Anyone know what this looks like ? A little itchy . Brown patches (looks red on photos) started very small over 12 mths ago , ignored it thinking it will go away but and spread, this is on the back and one the rib cage. Was surprised to see it . No other symptoms really 🤔 Chemist said go to the doctors - doctors ringing Wednesday . Picture in comments . Thanks",,,,,,,,,-4.33
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40663,N/A,2020-11-09 17:44:42 EST,2020-11-09,17:44:42,Status,27,1,26,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159784954066789,So my daughter is teething I have been using herbal teeth powders but what else can I use that is naturally and effective,,,,,,,,,-1.44
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 17:41:32 EST,2020-11-09,17:41:32,Photo,3,0,0,0,0,1,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004121370073625,,,,,,,,,,-8.33
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 17:41:23 EST,2020-11-09,17:41:23,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004121293406966,,https://www.facebook.com/100011768105575/posts/1187201691682090/,,,This is a re-share of a post,"Just in case Biden wins ..
I’ll start early ..
#notmypedophile",,,,-10.5
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,378,N/A,2020-11-09 17:23:20 EST,2020-11-09,17:23:20,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/408853876793660,,https://www.facebook.com/100011234868336/posts/1238181623232988/,,,This is a re-share of a post,Did anyone accept the 2019 flu jab and if so did you have any problems with your larynx subsequently..I'm conducting a survey to try to verify some information which I've just received,,,,-34
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 17:17:40 EST,2020-11-09,17:17:40,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,233618,0,00:03:48,https://www.facebook.com/groups/643541389464960/permalink/1004110256741403,,,,,This is a re-share of a post,"Keean Bexte reports from outside a COVID-19 camp near Portage la Prarie, Manitoba, one of the sites that according to Justin Trudeau and the CBC is a story not worth covering.

FULL REPORT from Keean Bexte: https://rebelne.ws/3epIgK8",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 17:04:48 EST,2020-11-09,17:04:48,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004103603408735,,,,,This is a re-share of a post,,,,,-10.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40663,N/A,2020-11-09 17:01:35 EST,2020-11-09,17:01:35,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159784870296789,"Hi please can anyone suggest anything for silent reflux for my 10 month old, he doesn't seem to fussed by it just obv I can hear it go up and down and not sure whether teeth causing some distress or reflux. Already have Amber teething necklace which works wonders as if he doesn't wear it he gets really fussy. I am looking for something homeopathically that he can take to help in general. X",,,,,,,,,-78
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40663,N/A,2020-11-09 16:46:42 EST,2020-11-09,16:46:42,Status,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159784839556789,"Anyone have any experience/Info on the pneumonia vaccine. Asking for my sister, didn't realise it existed!",,,,,,,,,-19.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 16:36:45 EST,2020-11-09,16:36:45,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004089560076806,,https://www.facebook.com/1368590302/posts/10224265590491942/,,,This is a re-share of a post,"This morning our time the Majority leader Republic Senator Mitch McConnell spoke for the first time since the Presidential election and made some great comments.
He said why should the President concede the election when the Democrats have not conceded the 2016 election. He pointed out that Hillary said in October that under no circumstances should Joe Biden concede the election and eventually he would win. So why should the President.
Mitch shows why he is such a great leader of the senate. In his race the Democrats spent 100 million to try and remove him. A race that McConnell won by more than 13 points.
He backed his President good for him.",,,,-10.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 16:33:45 EST,2020-11-09,16:33:45,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,6581,0,00:13:06,https://www.facebook.com/groups/643541389464960/permalink/1004088066743622,,https://www.facebook.com/jamie.mcintyre.33671/videos/3552968298082871/,,,Jamie,"How embarrassing that Scott Morrison the Australian Prime Minister,congratulated Joe Biden on winning the Us Election.
When he hasn’t  won it and the votes aren’t yet fully counted, and the election result is yet to be decided. 

Many countries are doing the right thing and waiting to there is a winner, not when CNN and other fake news networks try and force their chosen one upon us.

And anyone that believes in Democracy would hardly approve of Biden trying to claim he has won the election knowing the extent of voter fraud and recounts to occur. 

A true democracy doesn’t tolerate cheaters and liars. 

Whatever side of politics you are on you should only support honest and fair elections and until the voter fraud is investigated to see just how many falsified votes democrats have added ,we won’t know exactly how much Biden has lost by.

ANR refuses to declare Biden the winner, until after he actually wins, which isn’t likely he will. 

Voter fraud is overwhelming and we do not see how he won the swing states claimed honestly,as we have a basic understanding of mathematics.

Election fraud  is pushed by the same criminals pushing the Covid fraud and the censoring by MSM of voter fraud should give everyone a big clue of the desperate attempts to cover up they have been busted trying to steal a Us Election 

Stop supporting cheaters and liars and fraudsters just because you support one side of politics .

Support only honest and fair elections. 

One only needs basic 3 rd grade mathematics to see both are frauds

That’s seems to beyond the supporters of these fraudsters.

Www.anrnews.com",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 16:27:10 EST,2020-11-09,16:27:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004084843410611,,https://www.facebook.com/1368590302/posts/10224265533370514/,,,This is a re-share of a post,"Last night on the ABC there was a political hit job carried out on a couple of Liberal Ministers. 

One of the main speakers on four corners was Malcolm the rat Turnbull. It just shows what a nasty vindictive individual this man is.

The Liberal party  should expel him from the party immediately.",,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-09 16:24:20 EST,2020-11-09,16:24:20,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1004083443410751,,https://www.facebook.com/reignitedemocracyaustralia/photos/a.118024456667094/161412835661589/?type=3,,3rd Nov Protest Tell your story join the class action!,Reignite Democracy Australia,"You deserve justice for the actions of VicPol and the people giving them the orders...
Join the class action and submit your story here.
https://www.reignitedemocracyaustralia.com.au/class-action",,,,-46
